__id,id_election,id_brut_miom,code_departement,code_commune,code_bv,no_panneau,voix,ratio_voix_inscrits,ratio_voix_exprimes,nuance,sexe,nom,prenom,liste,libelle_abrege_liste,libelle_etendu_liste,nom_tete_liste,binome
63197,2026_muni_t1,21355_0004,21,21355,0004,1,368,33.92,61.33,LSOC,,,,,"L'ESSENTIEL C'EST VOUS","L'ESSENTIEL C'EST VOUS",,
63198,2026_muni_t1,21355_0005,21,21355,0005,1,282,40.52,61.17,LSOC,,,,,"L'ESSENTIEL C'EST VOUS","L'ESSENTIEL C'EST VOUS",,
63199,2026_muni_t1,21355_0006,21,21355,0006,1,233,31.53,60.99,LSOC,,,,,"L'ESSENTIEL C'EST VOUS","L'ESSENTIEL C'EST VOUS",,
63200,2026_muni_t1,21356_0001,21,21356,0001,1,463,39.14,100,,,,,,"AU COEUR DE LOSNE","AU COEUR DE LOSNE",,
63201,2026_muni_t1,21357_0001,21,21357,0001,1,53,62.35,100,,,,,,"DOSSO ALAIN","DOSSO ALAIN",,
63202,2026_muni_t1,21358_0001,21,21358,0001,1,64,39.51,100,,,,,,"Ensemble pour Lucenay le Duc","Ensemble pour Lucenay le Duc",,
63203,2026_muni_t1,21359_0001,21,21359,0001,1,27,43.55,100,,,,,,"LUCEY 2026","LUCEY 2026",,
63204,2026_muni_t1,21360_0001,21,21360,0001,1,74,66.67,100,,,,,,"CITOYENS ACTIFS","CITOYENS ACTIFS",,
63205,2026_muni_t1,21361_0001,21,21361,0001,1,192,44.55,65.53,,,,,,"LUX, une équipe un avenir","LUX, une équipe un avenir",,
63206,2026_muni_t1,21362_0001,21,21362,0001,1,69,61.61,100,,,,,,"MACONGE VIVRE ENSEMBLE","MACONGE VIVRE ENSEMBLE",,
63207,2026_muni_t1,21363_0001,21,21363,0001,1,96,33.8,43.44,,,,,,"L'ESPRIT D'HIER LE STYLE DE DEMAIN","L'ESPRIT D'HIER LE STYLE DE DEMAIN",,
63208,2026_muni_t1,21364_0001,21,21364,0001,1,34,53.12,100,,,,,,"MALNOURY Nicolas","MALNOURY Nicolas",,
63209,2026_muni_t1,21365_0001,21,21365,0001,1,29,46.03,55.77,,,,,,"Agir aujourd'hui, réussir demain","Agir aujourd'hui, réussir demain",,
63210,2026_muni_t1,21366_0001,21,21366,0001,1,91,51.7,100,,,,,,"Magny-lès-Aubigny, notre village","Magny-lès-Aubigny, notre village",,
63211,2026_muni_t1,21367_0001,21,21367,0001,1,95,49.48,100,,,,,,ENSEMBLE,ENSEMBLE,,
63212,2026_muni_t1,21368_0001,21,21368,0001,1,141,65.28,82.46,,,,,,"AVEC VOUS POUR MAGNY","AVEC VOUS POUR MAGNY",,
63213,2026_muni_t1,21369_0001,21,21369,0001,1,134,50.57,100,,,,,,"NOTRE VILLAGE. NOTRE ENGAGEMENT. BIEN VIVRRE ENSEMBLE A MAGNY-SAINT-MEDARD","NOTRE VILLAGE. NOTRE ENGAGEMENT. BIEN VIVRRE ENSEMBLE A MAGNY-SAINT-MEDARD",,
63214,2026_muni_t1,21370_0001,21,21370,0001,1,317,43.25,100,,,,,,"Écouter, dialoguer, agir ensemble. Bien vivre à Magny","Écouter, dialoguer, agir ensemble. Bien vivre à Magny",,
63215,2026_muni_t1,21371_0001,21,21371,0001,1,262,45.33,100,,,,,,"Les Maillys, Continuité et Renouveau","Les Maillys, Continuité et Renouveau",,
63216,2026_muni_t1,21372_0001,21,21372,0001,1,39,60,100,,,,,,"BIEN VIVRE À MAISEY","BIEN VIVRE À MAISEY",,
63217,2026_muni_t1,21373_0001,21,21373,0001,1,134,19.53,27.02,,,,,,"Un nouveau souffle pour Mâlain","Un nouveau souffle pour Mâlain",,
63218,2026_muni_t1,21374_0001,21,21374,0001,1,96,52.46,100,,,,,,"RESTER MALIGNY","RESTER MALIGNY",,
63219,2026_muni_t1,21375_0001,21,21375,0001,1,85,50,100,,,,,,"MANLAY ESPRIT COMMUNE","MANLAY ESPRIT COMMUNE",,
63220,2026_muni_t1,21376_0001,21,21376,0001,1,44,48.89,100,,,,,,"Pour Marandeuil, For Sure !","Pour Marandeuil, For Sure !",,
63221,2026_muni_t1,21377_0001,21,21377,0001,1,21,52.5,53.85,,,,,,"Avenir de Marcellois. Ensemble construisons le bien être et le quotidien des habitants","Avenir de Marcellois. Ensemble construisons le bien être et le quotidien des habitants",,
63222,2026_muni_t1,21378_0001,21,21378,0001,1,46,51.69,100,,,,,,"Tous pour Marcenay","Tous pour Marcenay",,
63223,2026_muni_t1,21379_0001,21,21379,0001,1,92,61.74,100,,,,,,"DIGOIX Françoise","DIGOIX Françoise",,
63224,2026_muni_t1,21380_0001,21,21380,0001,1,32,56.14,100,,,,,,"MARCIGNY-SOUS-THIL 2026","MARCIGNY-SOUS-THIL 2026",,
63225,2026_muni_t1,21381_0001,21,21381,0001,1,38,49.35,100,,,,,,"CORTOT MICHEL","CORTOT MICHEL",,
63226,2026_muni_t1,21382_0001,21,21382,0001,1,63,38.41,48.46,,,,,,"Un nouvel élan pour Marcilly-Ogny","Un nouvel élan pour Marcilly-Ogny",,
63227,2026_muni_t1,21383_0001,21,21383,0001,1,219,32.69,100,,,,,,"BIEN VIVRE  à MARCILLY-SUR-TILLE","BIEN VIVRE  à MARCILLY-SUR-TILLE",,
63228,2026_muni_t1,21383_0002,21,21383,0002,1,211,33.18,100,,,,,,"BIEN VIVRE  à MARCILLY-SUR-TILLE","BIEN VIVRE  à MARCILLY-SUR-TILLE",,
63229,2026_muni_t1,21384_0001,21,21384,0001,1,41,64.06,100,,,,,,"Denis GAILLOT","Denis GAILLOT",,
63230,2026_muni_t1,21385_0001,21,21385,0001,1,144,54.75,100,,,,,,"Ensemble pour Marey-sur-Tille","Ensemble pour Marey-sur-Tille",,
63231,2026_muni_t1,21386_0001,21,21386,0001,1,128,48.85,100,,,,,,"MARIGNY, NOTRE VILLAGE NOTRE AVENIR","MARIGNY, NOTRE VILLAGE NOTRE AVENIR",,
63232,2026_muni_t1,21387_0001,21,21387,0001,1,101,58.05,100,,,,,,"ENSEMBLE POUR MARIGNY","ENSEMBLE POUR MARIGNY",,
63233,2026_muni_t1,21388_0001,21,21388,0001,1,118,27.25,36.76,,,,,,"MARLIENS ECOUTER DIALOGUER AGIR","MARLIENS ECOUTER DIALOGUER AGIR",,
63234,2026_muni_t1,21389_0001,21,21389,0001,1,106,60.23,100,,,,,,"MUNICIPALES MARMAGNE 2026","MUNICIPALES MARMAGNE 2026",,
63235,2026_muni_t1,21390_0001,21,21390,0001,1,255,33.73,59.58,LDIV,,,,,"MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie","MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie",,
63236,2026_muni_t1,21390_0002,21,21390,0002,1,258,30.07,55.84,LDIV,,,,,"MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie","MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie",,
63237,2026_muni_t1,21390_0003,21,21390,0003,1,249,28.33,54.61,LDIV,,,,,"MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie","MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie",,
63238,2026_muni_t1,21390_0004,21,21390,0004,1,290,40.5,67.44,LDIV,,,,,"MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie","MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie",,
63239,2026_muni_t1,21390_0005,21,21390,0005,1,332,39.62,62.88,LDIV,,,,,"MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie","MARSANNAY, PARTAGEONS L'AVENIR, protégeons sa qualité de vie",,
63240,2026_muni_t1,21391_0001,21,21391,0001,1,354,50,100,,,,,,"Ensemble pour Marsannay le Bois","Ensemble pour Marsannay le Bois",,
63241,2026_muni_t1,21392_0001,21,21392,0001,1,37,58.73,100,,,,,,"Martrois 2026/2032","Martrois 2026/2032",,
63242,2026_muni_t1,21393_0001,21,21393,0001,1,56,46.67,100,,,,,,"MASSINGY 2026","MASSINGY 2026",,
63243,2026_muni_t1,21394_0001,21,21394,0001,1,45,30.82,37.19,,,,,,"AGIR ENSEMBLE POUR MASSINGNY-LÈS-SEMUR","AGIR ENSEMBLE POUR MASSINGNY-LÈS-SEMUR",,
63244,2026_muni_t1,21395_0001,21,21395,0001,1,25,37.88,100,,,,,,"Ensemble pour Massingy-lès-Vitteaux","Ensemble pour Massingy-lès-Vitteaux",,
63245,2026_muni_t1,21396_0001,21,21396,0001,1,27,48.21,52.94,,,,,,"Mauvilly ensemble","Mauvilly ensemble",,
63246,2026_muni_t1,21397_0001,21,21397,0001,1,66,53.23,100,,,,,,"Continuité pour Mavilly-Mandelot","Continuité pour Mavilly-Mandelot",,
63247,2026_muni_t1,21398_0001,21,21398,0001,1,128,45.88,100,,,,,,"Avec vous ET ensemble faisons le maximum pour MAXILLY","Avec vous ET ensemble faisons le maximum pour MAXILLY",,
63248,2026_muni_t1,21399_0001,21,21399,0001,1,76,46.34,100,,,,,,"Agir pour Meilly","Agir pour Meilly",,
63249,2026_muni_t1,21400_0001,21,21400,0001,1,35,83.33,100,,,,,,"LE MEIX 2026","LE MEIX 2026",,
63250,2026_muni_t1,21401_0001,21,21401,0001,1,137,53.73,100,,,,,,"Meloisey, vivre ensemble","Meloisey, vivre ensemble",,
63251,2026_muni_t1,21402_0001,21,21402,0001,1,11,78.57,100,,,,,,"MENESBLE ENSEMBLE","MENESBLE ENSEMBLE",,
63252,2026_muni_t1,21403_0001,21,21403,0001,1,39,57.35,100,,,,,,"Ménessaire pour tous","Ménessaire pour tous",,
63253,2026_muni_t1,21404_0001,21,21404,0001,1,179,49.18,100,,,,,,"Ensemble pour notre village","Ensemble pour notre village",,
63254,2026_muni_t1,21405_0001,21,21405,0001,1,331,49.4,66.33,,,,,,"Merceuil et ses hameaux unis pour demain","Merceuil et ses hameaux unis pour demain",,
63255,2026_muni_t1,21406_0001,21,21406,0001,1,103,44.21,52.55,,,,,,"MESMONT ELAN 2026","MESMONT ELAN 2026",,
63256,2026_muni_t1,21407_0001,21,21407,0001,1,112,50.22,100,,,,,,"PENSER MESSANGES","PENSER MESSANGES",,
63257,2026_muni_t1,21408_0001,21,21408,0001,1,445,37.08,53.04,,,,,,"NOTRE VILLAGE AVANT TOUT","NOTRE VILLAGE AVANT TOUT",,
63258,2026_muni_t1,21409_0001,21,21409,0001,1,90,27.52,36.73,,,,,,"MEUILLEY NATURELLEMENT","MEUILLEY NATURELLEMENT",,
63259,2026_muni_t1,21410_0001,21,21410,0001,1,20,60.61,100,,,,,,"Meulson 2026-2032","Meulson 2026-2032",,
63260,2026_muni_t1,21411_0001,21,21411,0001,1,211,48.51,100,,,,,,"LISTE D'AVENIR","LISTE D'AVENIR",,
63261,2026_muni_t1,21412_0001,21,21412,0001,1,526,47.05,100,,,,,,"MEURSAULT EN PARTAGE","MEURSAULT EN PARTAGE",,
63262,2026_muni_t1,21413_0001,21,21413,0001,1,160,52.63,100,,,,,,"Millery pour un avenir harmonieux, durable et solidaire","Millery pour un avenir harmonieux, durable et solidaire",,
63263,2026_muni_t1,21414_0001,21,21414,0001,1,109,40.07,100,,,,,,"RENAULT Frédéric","RENAULT Frédéric",,
63264,2026_muni_t1,21415_0001,21,21415,0001,1,100,53.48,100,,,,,,"Agissons ensemble pour Minot","Agissons ensemble pour Minot",,
63265,2026_muni_t1,21416_0001,21,21416,0001,1,344,46.93,79.26,,,,,,"Engagée pour l'avenir de Mirebeau-sur-Bèze","Engagée pour l'avenir de Mirebeau-sur-Bèze",,
63266,2026_muni_t1,21416_0002,21,21416,0002,1,312,41.94,74.46,,,,,,"Engagée pour l'avenir de Mirebeau-sur-Bèze","Engagée pour l'avenir de Mirebeau-sur-Bèze",,
63267,2026_muni_t1,21417_0001,21,21417,0001,1,59,63.44,100,,,,,,"Bien vivre à Missery","Bien vivre à Missery",,
63268,2026_muni_t1,21418_0001,21,21418,0001,1,40,76.92,100,,,,,,"Unis pour Moitron","Unis pour Moitron",,
63269,2026_muni_t1,21419_0001,21,21419,0001,1,40,19.14,25.32,,,,,,"Renouveau pour Molesme","Renouveau pour Molesme",,
63270,2026_muni_t1,21420_0001,21,21420,0001,1,79,51.63,100,,,,,,"Molinot 2026","Molinot 2026",,
63271,2026_muni_t1,21421_0001,21,21421,0001,1,119,61.34,100,,,,,,"ENSEMBLE POUR MOLOY","ENSEMBLE POUR MOLOY",,
63272,2026_muni_t1,21422_0001,21,21422,0001,1,48,45.28,100,,,,,,"TOUS ENSEMBLE POUR MOLPHEY","TOUS ENSEMBLE POUR MOLPHEY",,
63273,2026_muni_t1,21423_0001,21,21423,0001,1,235,38.65,100,,,,,,"MONTAGNY POUR TOUS","MONTAGNY POUR TOUS",,
63274,2026_muni_t1,21424_0001,21,21424,0001,1,37,41.57,53.62,,,,,,"Lucie Fournier-Bonnin","Lucie Fournier-Bonnin",,
63275,2026_muni_t1,21425_0001,21,21425,0001,1,338,40.48,71.91,LDVD,,,,,"AGIR EN PROXIMITE POUR NOTRE VILLE","AGIR EN PROXIMITE POUR NOTRE VILLE",,
63276,2026_muni_t1,21425_0002,21,21425,0002,1,216,27.1,66.46,LDVD,,,,,"AGIR EN PROXIMITE POUR NOTRE VILLE","AGIR EN PROXIMITE POUR NOTRE VILLE",,
63277,2026_muni_t1,21425_0003,21,21425,0003,1,326,39.14,74.09,LDVD,,,,,"AGIR EN PROXIMITE POUR NOTRE VILLE","AGIR EN PROXIMITE POUR NOTRE VILLE",,
63278,2026_muni_t1,21425_0004,21,21425,0004,1,345,39.61,70.12,LDVD,,,,,"AGIR EN PROXIMITE POUR NOTRE VILLE","AGIR EN PROXIMITE POUR NOTRE VILLE",,
63279,2026_muni_t1,21426_0001,21,21426,0001,1,80,41.03,100,,,,,,"Unis pour Montberthault","Unis pour Montberthault",,
63280,2026_muni_t1,21427_0001,21,21427,0001,1,76,46.91,100,,,,,,"REGARDS NEUFS SUR MONTCEAU ET ECHARNANT","REGARDS NEUFS SUR MONTCEAU ET ECHARNANT",,
63281,2026_muni_t1,21428_0001,21,21428,0001,1,81,59.12,100,,,,,,MONTHELIE,MONTHELIE,,
63282,2026_muni_t1,21429_0001,21,21429,0001,1,125,57.6,100,,,,,,"VIVRE A MONTIGNY-MONTFORT","VIVRE A MONTIGNY-MONTFORT",,
63283,2026_muni_t1,21430_0001,21,21430,0001,1,16,26.67,100,,,,,,ENSEMBLE,ENSEMBLE,,
63284,2026_muni_t1,21431_0001,21,21431,0001,1,70,57.85,100,,,,,,"Vivre à Montigny","Vivre à Montigny",,
63285,2026_muni_t1,21432_0001,21,21432,0001,1,94,47.47,100,,,,,,"UNIS POUR MONTIGNY","UNIS POUR MONTIGNY",,
63286,2026_muni_t1,21433_0001,21,21433,0001,1,165,47.69,77.46,,,,,,"ENSEMBLE POUR NOTRE COMMUNE","ENSEMBLE POUR NOTRE COMMUNE",,
63287,2026_muni_t1,21434_0001,21,21434,0001,1,78,61.9,100,,,,,,"Tous ensemble pour le village","Tous ensemble pour le village",,
63288,2026_muni_t1,21435_0001,21,21435,0001,1,99,44.8,100,,,,,,"MONTLIOT-ET-COURCELLES ENSEMBLE","MONTLIOT-ET-COURCELLES ENSEMBLE",,
63289,2026_muni_t1,21436_0001,21,21436,0001,1,57,62.64,100,,,,,,"BIEN VIVRE A MONTMAIN","BIEN VIVRE A MONTMAIN",,
63290,2026_muni_t1,21437_0001,21,21437,0001,1,86,49.43,100,,,,,,"Liste menée par Boirin Jérôme","Liste menée par BOIRIN Jérôme",,
63291,2026_muni_t1,21438_0001,21,21438,0001,1,36,55.38,100,,,,,,"Pour Montmoyen","Pour Montmoyen",,
63292,2026_muni_t1,21439_0001,21,21439,0001,1,51,63.75,100,,,,,,"Montoillot : générations solidaires","Montoillot : générations solidaires",,
63293,2026_muni_t1,21440_0001,21,21440,0001,1,79,43.17,100,,,,,,"Montot Traditions et Projets","Montot Traditions et Projets",,
63294,2026_muni_t1,21441_0001,21,21441,0001,1,112,47.26,58.03,,,,,,"Agissons Unis","Agissons Unis",,
63295,2026_muni_t1,21442_0001,21,21442,0001,1,204,39.53,100,,,,,,"MOREY-SAINT-DENIS, Un Grand Cru Humain","MOREY-SAINT-DENIS, Un Grand Cru Humain",,
63296,2026_muni_t1,21444_0001,21,21444,0001,1,34,50.75,100,,,,,,MOSSON,MOSSON,,
63297,2026_muni_t1,21445_0001,21,21445,0001,1,68,43.87,56.67,,,,,,"UN NOUVEL ELAN POUR LA MOTTE TERNANT","UN NOUVEL ELAN POUR LA MOTTE TERNANT",,
63298,2026_muni_t1,21446_0001,21,21446,0001,1,89,56.33,69.53,,,,,,"Moutier Saint Jean, un village remarquable","Moutier Saint Jean, un village remarquable",,
63299,2026_muni_t1,21447_0001,21,21447,0001,1,42,50.6,100,,,,,,"MUSIGNY 2026","MUSIGNY 2026",,
63300,2026_muni_t1,21448_0001,21,21448,0001,1,34,53.12,100,,,,,,"Vivre ensemble","Vivre ensemble",,
63301,2026_muni_t1,21449_0001,21,21449,0001,1,79,53.74,100,,,,,,NANTHIL,NANTHIL,,
63302,2026_muni_t1,21450_0001,21,21450,0001,1,94,65.28,100,,,,,,"Pour Nantoux","Pour Nantoux",,
63303,2026_muni_t1,21451_0001,21,21451,0001,1,29,43.28,100,,,,,,"Ensemble pour Nesle et Massoult","Ensemble pour Nesle et Massoult",,
63304,2026_muni_t1,21452_0001,21,21452,0001,1,97,6.77,11.27,LDVD,,,,,"Vivre et agir ensemble Neuilly-Crimolois","Vivre et agir ensemble Neuilly-Crimolois",,
63305,2026_muni_t1,21452_0002,21,21452,0002,1,101,13.34,20.91,LDVD,,,,,"Vivre et agir ensemble Neuilly-Crimolois","Vivre et agir ensemble Neuilly-Crimolois",,
63306,2026_muni_t1,21454_0001,21,21454,0001,1,77,54.61,57.46,,,,,,"Ensemble osons","Ensemble osons",,
63307,2026_muni_t1,21455_0001,21,21455,0001,1,88,50,56.41,,,,,,"Nod-sur-Seine Ensemble","Nod-sur-Seine Ensemble",,
63308,2026_muni_t1,21456_0001,21,21456,0001,1,72,51.8,100,,,,,,"ENGAGÉS POUR NOGENT","ENGAGÉS POUR NOGENT",,
63309,2026_muni_t1,21457_0001,21,21457,0001,1,39,54.17,100,,,,,,"Noidan 2026","Noidan 2026",,
63310,2026_muni_t1,21458_0001,21,21458,0001,1,396,44.7,100,,,,,,"VIVRE ENSEMBLE A NOIRON","VIVRE ENSEMBLE A NOIRON",,
63311,2026_muni_t1,21459_0001,21,21459,0001,1,104,50.73,100,,,,,,"ENSEMBLE CULTIVONS DEMAIN","ENSEMBLE CULTIVONS DEMAIN",,
63312,2026_muni_t1,21460_0001,21,21460,0001,1,35,58.33,100,,,,,,"RENOUVEAU DE NOIRON-SUR-SEINE","RENOUVEAU DE NOIRON-SUR-SEINE",,
63313,2026_muni_t1,21461_0001,21,21461,0001,1,361,33.3,52.32,,,,,,"Ensemble pour Nolay","Ensemble pour Nolay",,
63314,2026_muni_t1,21462_0001,21,21462,0001,1,443,58.14,100,,,,,,"Agir pour Norges, penser demain","Agir pour Norges, penser demain",,
63315,2026_muni_t1,21463_0001,21,21463,0001,1,20,47.62,100,,,,,,"La commune en mouvement","La commune en mouvement",,
63316,2026_muni_t1,21464_0001,21,21464,0001,1,134,19.06,33.42,LDVD,,,,,"NUITONS POUR LA RELEVE","NUITONS POUR LA RELEVE",,
63317,2026_muni_t1,21464_0002,21,21464,0002,1,194,25.66,44.09,LDVD,,,,,"NUITONS POUR LA RELEVE","NUITONS POUR LA RELEVE",,
63318,2026_muni_t1,21464_0003,21,21464,0003,1,189,22.13,39.46,LDVD,,,,,"NUITONS POUR LA RELEVE","NUITONS POUR LA RELEVE",,
63319,2026_muni_t1,21464_0004,21,21464,0004,1,175,27.3,48.08,LDVD,,,,,"NUITONS POUR LA RELEVE","NUITONS POUR LA RELEVE",,
63320,2026_muni_t1,21464_0005,21,21464,0005,1,162,25.47,40.3,LDVD,,,,,"NUITONS POUR LA RELEVE","NUITONS POUR LA RELEVE",,
63321,2026_muni_t1,21464_0006,21,21464,0006,1,28,38.36,49.12,LDVD,,,,,"NUITONS POUR LA RELEVE","NUITONS POUR LA RELEVE",,
63322,2026_muni_t1,21465_0001,21,21465,0001,1,35,57.38,100,,,,,,"OBTRÉE 2026","OBTRÉE 2026",,
63323,2026_muni_t1,21466_0001,21,21466,0001,1,19,44.19,100,,,,,,"GALLIEN Olivier","GALLIEN Olivier",,
63324,2026_muni_t1,21467_0001,21,21467,0001,1,62,51.24,100,,,,,,"Liste menée par M. CLEMENT Max","Liste menée par M. CLEMENT Max",,
63325,2026_muni_t1,21468_0001,21,21468,0001,1,41,44.57,100,,,,,,"ORAIN DEMAIN","ORAIN DEMAIN",,
63326,2026_muni_t1,21469_0001,21,21469,0001,1,174,46.65,100,,,,,,"Une équipe pour aujourd'hui et demain","Une équipe pour aujourd'hui et demain",,
63327,2026_muni_t1,21470_0001,21,21470,0001,1,27,67.5,100,,,,,,"Origny 2026","Origny 2026",,
63328,2026_muni_t1,21471_0001,21,21471,0001,1,9,56.25,100,,,,,,"Liste pour la Fusion","Liste pour la Fusion",,
63329,2026_muni_t1,21472_0001,21,21472,0001,1,71,47.02,100,,,,,,"ORVILLE 2026","ORVILLE 2026",,
63330,2026_muni_t1,21473_0001,21,21473,0001,1,253,35.63,48.75,,,,,,"Des habitants engagés, un projet partagé","Des habitants engagés, un projet partagé",,
63331,2026_muni_t1,21474_0001,21,21474,0001,1,117,40.07,100,,,,,,"GENERATIONS PAGNY, PARTAGEONS L'AVENIR","GENERATIONS PAGNY, PARTAGEONS L'AVENIR",,
63332,2026_muni_t1,21475_0001,21,21475,0001,1,158,39.21,53.2,,,,,,"ENSEMBLE POUR PAGNY","ENSEMBLE POUR PAGNY",,
63333,2026_muni_t1,21476_0001,21,21476,0001,1,62,44.93,60.78,,,,,,"Jean Luc Barbier","Jean Luc Barbier",,
63334,2026_muni_t1,21477_0001,21,21477,0001,1,41,57.75,100,,,,,,"VIVRE À PANGES","VIVRE À PANGES",,
63335,2026_muni_t1,21478_0001,21,21478,0001,1,110,42.8,100,,,,,,"Pasques, esprit Village","Pasques, esprit Village",,
63336,2026_muni_t1,21479_0001,21,21479,0001,1,51,63.75,100,,,,,,"PELLEREY 2033","PELLEREY 2033",,
63337,2026_muni_t1,21480_0001,21,21480,0001,1,89,38.86,52.98,,,,,,"Un Nouvel Elan Pour PERNAND","Un Nouvel Elan Pour PERNAND",,
63338,2026_muni_t1,21481_0001,21,21481,0001,1,377,41.89,100,,,,,,"Notre village Notre avenir","Notre village Notre avenir",,
63339,2026_muni_t1,21481_0002,21,21481,0002,1,297,43.68,100,,,,,,"Notre village Notre avenir","Notre village Notre avenir",,
63340,2026_muni_t1,21482_0001,21,21482,0001,1,260,42.9,62.5,,,,,,"PERRIGNY DEMAIN ON REBATIT ENSEMBLE","PERRIGNY DEMAIN ON REBATIT ENSEMBLE",,
63341,2026_muni_t1,21483_0001,21,21483,0001,1,113,53.81,100,,,,,,"Liste menée par Mr Jean-Luc POMI","Liste menée par Mr Jean-Luc POMI",,
63342,2026_muni_t1,21484_0001,21,21484,0001,1,19,40.43,100,,,,,,"PLANAY AVENIR","PLANAY AVENIR",,
63343,2026_muni_t1,21485_0001,21,21485,0001,1,319,30.56,100,,,,,,"TOUJOURS AVEC VOUS, POUR UN VILLAGE QUI AVANCE","TOUJOURS AVEC VOUS, POUR UN VILLAGE QUI AVANCE",,
63344,2026_muni_t1,21485_0002,21,21485,0002,1,225,27.68,100,,,,,,"TOUJOURS AVEC VOUS, POUR UN VILLAGE QUI AVANCE","TOUJOURS AVEC VOUS, POUR UN VILLAGE QUI AVANCE",,
63345,2026_muni_t1,21487_0001,21,21487,0001,1,146,38.22,50.34,,,,,,"VOUS ECOUTER ET AGIR","VOUS ECOUTER ET AGIR",,
63346,2026_muni_t1,21488_0001,21,21488,0001,1,79,48.17,100,,,,,,"Ensemble pour Poinçon lès Larrey","Ensemble pour Poinçon lès Larrey",,
63347,2026_muni_t1,21489_0001,21,21489,0001,1,44,63.77,100,,,,,,"POISEUL 2026","POISEUL 2026",,
63348,2026_muni_t1,21490_0001,21,21490,0001,1,55,40.74,46.61,,,,,,"ENSEMBLE POUR NOTRE VILLAGE","ENSEMBLE POUR NOTRE VILLAGE",,
63349,2026_muni_t1,21491_0001,21,21491,0001,1,33,56.9,100,,,,,,"POISEUL LES SAULX 2026","POISEUL LES SAULX 2026",,
63350,2026_muni_t1,21492_0001,21,21492,0001,1,126,35.9,43.9,,,,,,"POUR UN POMMARD UNI AMBITIEUX ET RESPONSABLE","POUR UN POMMARD UNI AMBITIEUX ET RESPONSABLE",,
63351,2026_muni_t1,21493_0001,21,21493,0001,1,267,59.47,100,,,,,,"TOUS ENSEMBLE POUR NOTRE VILLAGE","TOUS ENSEMBLE POUR NOTRE VILLAGE",,
63352,2026_muni_t1,21494_0001,21,21494,0001,1,29,34.94,37.18,,,,,,"Engagés pour Poncey sur l'Ignon","Engagés pour Poncey sur l'Ignon",,
63353,2026_muni_t1,21495_0001,21,21495,0001,1,45,39.13,100,,,,,,"Ensemble agissons pour Pont","Ensemble agissons pour Pont",,
63354,2026_muni_t1,21496_0001,21,21496,0001,1,321,38.12,100,,,,,,"Pour Pontailler-sur-Saône, l'élan d'une équipe, la sincérité d'un engagement","Pour Pontailler-sur-Saône, l'élan d'une équipe, la sincérité d'un engagement",,
63355,2026_muni_t1,21497_0001,21,21497,0001,1,80,42.11,50,,,,,,"Pont et Massène 2026","Pont et Massène 2026",,
63356,2026_muni_t1,21498_0001,21,21498,0001,1,28,51.85,100,,,,,,"POSANGES 2026","POSANGES 2026",,
63357,2026_muni_t1,21499_0001,21,21499,0001,1,60,46.51,57.14,,,,,,"ENSEMBLE POUR POTHIÈRES","ENSEMBLE POUR POTHIÈRES",,
63358,2026_muni_t1,21500_0001,21,21500,0001,1,185,45.23,100,,,,,,"BIEN VIVRE A POUILLENAY","BIEN VIVRE A POUILLENAY",,
63359,2026_muni_t1,21501_0001,21,21501,0001,1,349,37.09,64.99,,,,,,"AGIR ENSEMBLE AUJOURD'HUI POUR DEMAIN","AGIR ENSEMBLE AUJOURD'HUI POUR DEMAIN",,
63360,2026_muni_t1,21502_0001,21,21502,0001,1,130,27.66,40.12,,,,,,"POUILLY SUR SAONE AVANCE, ENSEMBLE","POUILLY SUR SAONE AVANCE, ENSEMBLE",,
63361,2026_muni_t1,21503_0001,21,21503,0001,1,64,52.03,62.75,,,,,,"Agir ensemble pour notre village","Agir ensemble pour notre village",,
63362,2026_muni_t1,21504_0001,21,21504,0001,1,83,83,100,,,,,,"POUR UNE COMMUNE SOLIDAIRE","POUR UNE COMMUNE SOLIDAIRE",,
63363,2026_muni_t1,21505_0001,21,21505,0001,1,172,37.31,100,,,,,,"Une commune, une équipe, un avenir","Une commune, une équipe, un avenir",,
63364,2026_muni_t1,21506_0001,21,21506,0001,1,186,54.55,100,,,,,,"BIEN VIVRE A PREMEAUX-PRISSEY : CONTINUONS ENSEMBLE","BIEN VIVRE A PREMEAUX-PRISSEY : CONTINUONS ENSEMBLE",,
63365,2026_muni_t1,21508_0001,21,21508,0001,1,210,50.36,66.88,,,,,,"Ensemble, fixons le cap pour demain","Ensemble, fixons le cap pour demain",,
63366,2026_muni_t1,21510_0001,21,21510,0001,1,53,41.41,100,,,,,,"Commune de Prusly-sur-Ource","Commune de Prusly-sur-Ource",,
63367,2026_muni_t1,21511_0001,21,21511,0001,1,43,40.95,100,,,,,,"PUITS 2026","PUITS 2026",,
